Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
Raj Rath,A/C Seater / Sleeper (2+2),20:30,05:15,08h 45m,INR 500,4 Seats available,2.5,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sameer Travels (GT),A/C Seater / Sleeper (2+2),16:30,02:30,10h 00m,INR 650,16 Seats available,2.5,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,05:45,09h 15m,809,30 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sree Balaji Travels,A/C Seater / Sleeper (2+1),20:15,05:00,08h 45m,INR 550,49 Seats available,2.0,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),17:00,02:30,09h 30m,630,14 Seats available,1.9,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41,04:00,07h 19m,INR 396,17 Seats available,"2.9
50",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),18:30,01:30,07h 00m,523,30 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Rekha Luxury,A/C Seater / Sleeper (2+1),20:00,04:00,08h 00m,509,6 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Arzoo Travels,A/C Seater / Sleeper (2+1),20:30,02:30,06h 00m,463,32 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40,02:40,06h 00m,540,36 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,03:30,06h 45m,481,30 Seats available,3.4,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Sri Sai ( Jharkhand Paryatak),A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,456,12 Seats available,"4.4
16",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),21:15,04:00,06h 45m,495,39 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,04:20,06h 55m,570,15 Seats available,3.6,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Bhawani Travels,NON A/C Seater Push Back (2+2),13:25,21:15,07h 50m,INR 449,40 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Maharani Express,A/C Seater / Sleeper (2+2),18:00,01:45,07h 45m,450,30 Seats available,2.7,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Puja Rath,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,555,22 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:15,03:30,06h 15m,450,16 Seats available,1.8,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Chandralok Travels,A/C Seater / Sleeper (2+1),21:20,04:30,07h 10m,INR 600,48 Seats available,2.3,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Divya Rath,A/C Sleeper (2+1),20:15,03:00,06h 45m,855,28 Seats available,4.2,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27,03:15,06h 48m,950,9 Seats available,3.6,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:10,03:35,06h 25m,INR 1001,34 Seats available, ,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),21:30,04:00,06h 30m,799,7 Seats available,2.0,https://www.redbus.in/bus-tickets/patna-to-hazaribagh,Patna (Bihar) to Hazaribagh,Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,05:30,08h 35m,INR 500,24 Seats available,"3.2
60",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:00,06:35,09h 35m,555,25 Seats available,"3.8
329",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:20,05:55,07h 35m,879,14 Seats available,"4.8
38",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),21:15,06:15,09h 00m,585,40 Seats available,"3.6
105",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Rajdhani bus service,A/C Sleeper (2+1),23:00,05:50,06h 50m,739,8 Seats available,"4.2
29",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
VIJAY RATH,A/C Seater / Sleeper (2+1),22:00,06:10,08h 10m,648,23 Seats available,"3.1
39",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Maharani Express,A/C Seater / Sleeper (2+2),23:35,08:00,08h 25m,540,32 Seats available,"2.6
26",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Chandralok Travels,A/C Seater / Sleeper (2+1),21:35,06:30,08h 55m,INR 499,40 Seats available,"1.9
40",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Arzoo Travels,A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,555,10 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),21:40,05:00,07h 20m,570,9 Seats available,"1.4
7",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Divya Rath,A/C Sleeper (2+1),22:10,05:30,07h 20m,855,17 Seats available,"3.5
42",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Puja Rath,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,555,16 Seats available,"3.3
46",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,540,25 Seats available,"2.7
83",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Maharani Transport,A/C Seater / Sleeper (2+2),21:30,07:00,09h 30m,648,8 Seats available,2.9,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,04:00,07h 25m,950,17 Seats available,"2.2
10",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Maa Bhawani Travels,A/C Seater / Sleeper (2+1),17:10,03:00,09h 50m,540,15 Seats available,"2.2
7",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Pappu Travels (yvts),A/C Seater/Sleeper (2+1),16:45,02:40,09h 55m,INR 800,8 Seats available,3.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Pihu Enterprises Private Limited,A/C Seater / Sleeper (2+1),22:10,08:10,10h 00m,675,5 Seats available,3.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,04:30,09h 15m,900,3 Seats available,2.4,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,05:30,06h 15m,INR 377,26 Seats available,"3.4
35",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),23:30,06:35,07h 05m,555,26 Seats available,"3.6
17",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Rajdhani bus service,A/C Sleeper (2+1),23:59,05:50,05h 51m,648,8 Seats available,3.9,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Sri Krishna Rath,NON A/C Seater / Sleeper (2+2),21:00,04:00,07h 00m,INR 400,17 Seats available,1.8,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Rajshri Travels,Non A/C Seater / Sleeper (2+1),21:50,04:50,07h 00m,INR 429,26 Seats available,1.6,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),23:28,05:30,06h 02m,540,26 Seats available,"1.0
5",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Arzoo Travels,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,463,11 Seats available,"1.5
4",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,523,11 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Mahuli Travels,A/C Seater / Sleeper (2+1),23:59,06:15,06h 16m,540,44 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Pappu Travels (yvts),A/C Seater/Sleeper (2+1),20:00,02:40,06h 40m,INR 800,8 Seats available,3.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,04:01,06h 26m,699,10 Seats available,2.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),21:41,03:50,06h 09m,698,7 Seats available,2.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,04:30,07h 10m,INR 293,33 Seats available,"3.5
29",https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,05:00,07h 00m,INR 550,51 Seats available,"2.9
40",https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar
Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41,06:00,09h 19m,INR 525,17 Seats available,"3.1
46",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,06:45,09h 20m,570,15 Seats available,"3.9
341",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Rekha Luxury,A/C Seater / Sleeper (2+1),20:00,06:00,10h 00m,509,5 Seats available,"3.8
260",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27,04:15,07h 48m,950,7 Seats available,"4.1
70",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),21:15,06:00,08h 45m,495,36 Seats available,"3.7
84",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Rajdhani bus service,A/C Sleeper (2+1),20:05,04:00,07h 55m,739,1 Seat available,"4.2
26",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
VIJAY RATH,A/C Seater / Sleeper (2+1),19:16,04:45,09h 29m,665,21 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Sri Sai ( Jharkhand Paryatak),A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,456,12 Seats available,"3.5
114",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Chandralok Travels,A/C Seater / Sleeper (2+1),21:20,06:10,08h 50m,INR 600,48 Seats available,"2.6
51",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),20:40,05:40,09h 00m,540,35 Seats available,"3.2
148",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Divya Rath,A/C Sleeper (2+1),20:15,04:30,08h 15m,855,9 Seats available,"4.0
45",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),18:30,03:45,09h 15m,570,21 Seats available,3.7,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,05:30,08h 45m,481,30 Seats available,"3.0
51",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Puja Rath,A/C Seater / Sleeper (2+1),21:00,05:40,08h 40m,555,22 Seats available,"2.8
39",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Arzoo Travels,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,463,28 Seats available,"2.6
23",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Pihu (yvts),A/C Seater / Sleeper (2+1),19:30,04:10,08h 40m,INR 700,3 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:15,04:25,08h 10m,950,6 Seats available,"2.4
13",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Maharani Express,A/C Seater / Sleeper (2+2),18:00,03:45,09h 45m,540,29 Seats available,"2.2
9",https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Yarana Travels,NON AC Seater / Sleeper 2+1,18:01,03:00,08h 59m,INR 550,15 Seats available,3.5,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Pihu Enterprises Private Limited,A/C Seater / Sleeper (2+1),17:15,03:00,09h 45m,585,4 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-ranchi,Patna (Bihar) to Ranchi,Bihar
Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,06:00,12h 00m,INR 605,17 Seats available,"3.3
66",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),18:10,04:25,10h 15m,925,13 Seats available,"3.7
74",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,05:45,12h 15m,760,12 Seats available,"2.0
9",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,06:00,10h 45m,630,28 Seats available,"3.0
33",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Jai Mata Di Tour and Travels,AC Seater (2+2),17:45,04:45,11h 00m,675,28 Seats available,"3.6
16",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:00,04:30,10h 30m,630,18 Seats available,"3.0
10",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Pawapuri Motors,A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,855,4 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00,05:30,10h 30m,749,30 Seats available,2.9,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Tejas Maa Bhawani,AC Sleeper (2+1),18:45,06:00,11h 15m,799,4 Seats available,2.9,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),18:55,06:00,11h 05m,799,5 Seats available,2.9,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,07:30,10h 35m,INR 605,26 Seats available,"3.0
45",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,06:15,09h 40m,950,15 Seats available,"3.6
72",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,06:30,11h 15m,630,3 Seats available,"3.3
8",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,05:30,11h 15m,699,10 Seats available,"2.0
13",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Pawapuri Motors,A/C Seater / Sleeper (2+1),18:25,07:00,12h 35m,855,7 Seats available,"2.9
6",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:45,04:15,09h 30m,900,4 Seats available,"1.1
7",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),18:30,05:15,10h 45m,698,7 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Pawapuri Motors,A/C Seater / Sleeper (2+1),17:00,05:45,12h 45m,855,8 Seats available,2.1,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Jai Mata Di Tour and Travels,AC Seater (2+2),20:00,05:00,09h 00m,990,4 Seats available,2.3,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Panwar Travels,A/C Sleeper (2+1),15:40,01:40,10h 00m,INR 2500,12 Seats available,4.0,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Panwar Travels,A/C Seater / Sleeper (2+1),21:35,06:20,08h 45m,INR 930,27 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),18:55,06:14,11h 19m,INR 999,24 Seats available,"2.4
33",https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,03:00,09h 25m,INR 1199,54 Seats available,1.7,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,03:20,09h 00m,1899,38 Seats available,1.5,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,01:00,10h 00m,INR 1599,47 Seats available,1.2,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+2),22:50,05:20,06h 30m,INR 1499,13 Seats available,1.2,https://www.redbus.in/bus-tickets/motihari-to-lucknow,Motihari to Lucknow,Bihar
Bihar state road transport corporation (BSRTC) - 157518,Volvo AC Seater 2+2,23:50,10:30,10h 40m,INR 800,2 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Bihar
Panwar Travels,A/C Seater / Sleeper (2+1),21:30,07:20,09h 50m,INR 2500,32 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Bihar
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07:30,10h 00m,INR 950,38 Seats available,"2.4
57",https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Bihar
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,09:00,09h 30m,INR 1799,47 Seats available,1.2,https://www.redbus.in/bus-tickets/lucknow-to-motihari,Lucknow to Motihari,Bihar
Panwar Travels,A/C Sleeper (2+1),21:45,17:30,19h 45m,INR 2500,36 Seats available,2.8,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Bihar
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00,09:00,15h 00m,INR 1799,47 Seats available,1.2,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari,Bihar
Bihar state road transport corporation (BSRTC) - 171326,Non AC Seater (2+2),21:55,06:30,08h 35m,INR 275,32 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal),Bihar
V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),21:30,07:00,09h 30m,INR 375,37 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal),Bihar
Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,04:00,10h 00m,INR 484,18 Seats available,"3.8
31",https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar
Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,03:00,09h 30m,713,14 Seats available,2.2,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),19:00,02:30,07h 30m,749,30 Seats available,2.0,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar
Tejas Maa Bhawani,AC Sleeper (2+1),18:45,03:25,08h 40m,799,4 Seats available,2.0,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),18:55,04:00,09h 05m,1620,7 Seats available,2.0,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh,Bihar
Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,04:00,09h 00m,INR 468,35 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 650,4 Seats available,"4.1
72",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:10,05:00,08h 50m,495,14 Seats available,"4.4
25",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
AdMAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:45,05:15,08h 30m,601,4 Seats available,"3.8
36",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Shatabdi Travels,A/C Seater / Sleeper (2+1),19:30,04:30,09h 00m,INR 600,21 Seats available,"3.3
29",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Hawa Hawai,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,570,6 Seats available,"2.8
10",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Raj Bus Services,A/C Seater / Sleeper (2+2),22:45,07:45,09h 00m,463,4 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:15,09h 00m,INR 500,12 Seats available,"4.0
54",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,555,16 Seats available,"3.6
39",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),21:00,05:20,08h 20m,INR 599,6 Seats available,3.3,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),19:36,05:36,10h 00m,468,16 Seats available,"3.2
20",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,540,29 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:15,06:15,10h 00m,INR 600,6 Seats available,"1.5
9",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
