Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,State
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:45,07:05,09h 20m,642.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,06:30,09h 35m,899.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:05,09h 35m,683.0,31 Seats available,4.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,07:05,09h 25m,649.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,05:05,09h 30m,676.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:20,10h 50m,630.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,06:50,10h 10m,539.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:20,10h 45m,630.0,9 Seats available,4.2,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,06:50,10h 20m,575.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
A N Holidays,Volvo A/C Semi Sleeper (2+2),20:35,06:15,09h 40m,649.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06:15,10h 45m,849.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:00,06:15,11h 15m,849.0,23 Seats available,2.9,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,05:10,10h 10m,630.0,29 Seats available,3.4,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,05:00,09h 55m,764.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05:00,10h 00m,764.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
A N Holidays,Volvo A/C Semi Sleeper (2+2),20:00,06:15,10h 15m,649.0,32 Seats available,3.4,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
FlixBus,A/C Seater (2+2),18:00,05:20,11h 20m,1325.0,9 Seats available,3.5,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,05:10,10h 20m,630.0,29 Seats available,2.6,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),VE A/C Seater (2+2),19:30,06:00,10h 30m,1499.0,38 Seats available,1.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi,Himachal Pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,399.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,495.0,27 Seats available,4.9,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,499.0,52 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,510.0,36 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:40,07h 45m,494.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,06:30,08h 40m,500.0,40 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,495.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,06:00,07h 10m,499.0,39 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,529.0,32 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
FlixBus,A/C Seater (2+2),23:55,07:05,07h 10m,891.0,23 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:55,05:00,06h 05m,1799.0,24 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal Pradesh
HRTC - 2080051,Himmani Deluxe 2+2 Non AC Seater,16:50,05:40,12h 50m,840.0,21 Seats available,5.0,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh),Himachal Pradesh
HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,06:35,12h 45m,840.0,19 Seats available,2.7,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh),Himachal Pradesh
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,768.0,29 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh),Himachal Pradesh
HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,766.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh,Chandigarh to Reckong Peo (Himachal Pradesh),Himachal Pradesh
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,641.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla,Himachal Pradesh
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,583.0,27 Seats available,3.3,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla,Himachal Pradesh
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,963.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla,Himachal Pradesh
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,583.0,39 Seats available,2.9,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla,Himachal Pradesh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,747.0,13 Seats available,4.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,790.0,21 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,799.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,710.0,16 Seats available,3.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,699.0,32 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,699.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,830.0,34 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,1109.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,790.0,16 Seats available,4.3,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,05:15,10h 30m,665.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),19:50,07:30,11h 40m,719.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,06:30,10h 45m,674.0,28 Seats available,3.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,07:15,10h 45m,1899.0,49 Seats available,2.7,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:45,06:00,07h 15m,495.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,499.0,41 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,05:00,06h 00m,740.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,04:25,05h 10m,494.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:15,05h 45m,499.0,45 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,07:00,07h 15m,513.0,41 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,399.0,48 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:15,05h 30m,613.0,41 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:50,05:50,06h 00m,1349.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,799.0,28 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,949.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),23:59,06:00,06h 01m,1249.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06:30,06h 31m,547.0,28 Seats available,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),01:00,06:10,05h 10m,799.0,28 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,06:45,08h 45m,749.0,21 Seats available,2.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,05:30,07h 15m,495.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),22:20,04:35,06h 15m,1199.0,49 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:20,05:15,05h 55m,399.0,47 Seats available,2.7,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,1169.0,41 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,539.0,30 Seats available,2.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:58,05:30,05h 32m,799.0,39 Seats available,2.6,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59,06:00,06h 01m,1100.0,41 Seats available,0.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),23:40,06:50,07h 10m,1649.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal Pradesh
FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,935.0,11 Seats available,3.3,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,699.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,00:40,05h 00m,630.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,630.0,17 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,00:50,04h 50m,764.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,660.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,23:59,03h 49m,849.0,32 Seats available,3.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,00:45,04h 35m,686.0,30 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,01:30,05h 10m,830.0,17 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,01:50,05h 20m,799.0,46 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,910.0,34 Seats available,4.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:45,05h 15m,738.0,13 Seats available,4.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,01:30,04h 50m,728.0,16 Seats available,4.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,02:00,05h 15m,699.0,39 Seats available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:30,04h 45m,790.0,21 Seats available,4.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,01:55,04h 45m,950.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
A N Holidays,Volvo A/C Semi Sleeper (2+2),21:15,23:59,02h 44m,649.0,33 Seats available,3.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20,02:20,05h 00m,575.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,02:35,04h 50m,799.0,29 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,02:30,04h 30m,1109.0,9 Seats available,4.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,999.0,36 Seats available,3.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:15,02:55,04h 40m,686.0,38 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,02:45,04h 30m,693.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,03:20,04h 50m,899.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:00,05h 15m,731.0,26 Seats available,2.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,02:45,05h 00m,1899.0,49 Seats available,2.7,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:40,21:30,05h 50m,673.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:10,22:20,06h 10m,673.0,35 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:45,23:00,06h 15m,599.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),17:10,23:15,06h 05m,501.0,25 Seats available,4.7,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:45,23:55,06h 10m,601.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:45,23:30,05h 45m,599.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),17:50,23:59,06h 09m,600.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:05,00:15,06h 10m,769.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:10,23:55,05h 45m,935.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,651.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,601.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Reo India Travels,Volvo A/C Semi Sleeper (2+2),18:20,23:59,05h 39m,662.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:20,23:55,05h 35m,606.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,23:55,05h 35m,499.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Reo India Travels,Volvo A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,662.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),18:40,02:00,07h 20m,760.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,601.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,599.0,24 Seats available,5.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:45,02:00,07h 15m,949.0,45 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:50,02:15,07h 25m,949.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:05,00:05,05h 00m,540.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:10,06h 00m,714.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
FlixBus,A/C Seater (2+2),19:30,01:40,06h 10m,822.0,9 Seats available,4.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh,Himachal Pradesh
